ticker,date,vol_60d,max_drawdown_1y,momentum_1y,div_growth_trailing,yield_proxy,trailing_12m_div,next_12m_div,target_risk
SCHD,2017-07-31,0.06590657972442357,-0.023275751648895282,0.10370879064060268,0.09611872492626494,0.03784239004906874,0.433333,0.452333,0
SCHD,2017-08-31,0.06659946467798654,-0.023275751648895282,0.05842411777064971,0.09611872492626494,0.03785063651383609,0.433333,0.452333,0
SCHD,2017-09-30,0.06041068486667607,-0.023275751648895282,0.09932586482642392,0.2378435013262601,0.039633536588520694,0.46666700000000005,0.45999900000000005,1
SCHD,2017-10-31,0.05853219132140757,-0.023275751648895282,0.11543809987358378,0.23784350132625987,0.0382522073685416,0.466667,0.45999900000000005,1
SCHD,2017-11-30,0.05688987320264327,-0.023275751648895282,0.14368873831733997,0.2378435013262601,0.036707893036543024,0.46666700000000005,0.45999900000000005,1
SCHD,2017-12-31,0.05922892127914453,-0.023275751648895282,0.17812664293543712,0.06995395067881605,0.03461558965164371,0.448667,0.479999,0
SCHD,2018-01-31,0.08115414000176727,-0.023275751648895282,0.22377362026412695,0.06995395067881605,0.03310803118813947,0.448667,0.479999,0
SCHD,2018-02-28,0.16848161528272879,-0.1062662144179558,0.12006124481966873,0.06995395067881605,0.035081793748381856,0.448667,0.479999,0
SCHD,2018-03-31,0.1952937564081256,-0.12370192394250212,0.09764710183364866,-0.0031119726967553385,0.03422998373780031,0.427333,0.509999,0
SCHD,2018-04-30,0.20770063843890954,-0.12370192394250212,0.0723827125758445,-0.0031119726967553385,0.03461831778746172,0.427333,0.5099990000000001,0
SCHD,2018-05-31,0.1550017010408751,-0.12370192394250212,0.06947265482956011,-0.0031119726967553385,0.03400802728346301,0.427333,0.509999,0
SCHD,2018-06-30,0.11228385106037521,-0.12370192394250212,0.04753925595398356,0.04384618757399039,0.03574850857859994,0.452333,0.5149990000000001,0
SCHD,2018-07-31,0.08658220247053114,-0.12370192394250212,0.07192477022957333,0.04384618757399039,0.03419452556625597,0.452333,0.5149990000000001,0
SCHD,2018-08-31,0.07641842799156014,-0.12370192394250212,0.043956056892826556,0.04384618757399039,0.033429021197826175,0.452333,0.5149990000000001,0
SCHD,2018-09-30,0.07103835975014856,-0.12370192394250212,0.02818777448234333,-0.014288561222456253,0.03357853326363446,0.45999900000000005,0.5546660000000001,0
SCHD,2018-10-31,0.1257434221313735,-0.08943854690978414,-0.00413433520703288,-0.014288561222456142,0.03568603024831532,0.45999900000000005,0.554666,0
SCHD,2018-11-30,0.14775859497607782,-0.08943854690978414,0.051435046357374725,-0.014288561222456253,0.034523033343150836,0.45999900000000005,0.5546660000000001,0
SCHD,2018-12-31,0.20463738541026133,-0.17077702722403654,-0.0340614818721936,0.06983352909841822,0.03921257451944839,0.479999,0.574999,0
SCHD,2019-01-31,0.1953059040044635,-0.17077702722403654,0.022699292101436397,0.06983352909841822,0.0369768098979323,0.479999,0.574999,0
SCHD,2019-02-28,0.184093831038986,-0.17077702722403654,0.05089271616970903,0.06983352909841822,0.03553568250134164,0.479999,0.574999,0
SCHD,2019-03-31,0.12071278802911066,-0.17077702722403654,0.05620251654988184,0.19344632874128598,0.03718056740830434,0.509999,0.6049990000000001,0
SCHD,2019-04-30,0.09532591000410774,-0.17077702722403654,0.05895426515013713,0.1934463287412862,0.03602298067007107,0.5099990000000001,0.6049990000000001,0
SCHD,2019-05-31,0.11958484308474425,-0.17077702722403654,-0.04605193431671151,0.19344632874128598,0.038985155536983764,0.509999,0.6049990000000001,0
SCHD,2019-06-30,0.11888396656044964,-0.13974517042504497,0.059722619458056014,0.13853952729515662,0.036693215350204214,0.5149990000000001,0.611999,0
SCHD,2019-07-31,0.12053443103501675,-0.13908071201572658,0.08172815033897729,0.13853952729515662,0.036094700363082155,0.5149990000000001,0.611999,0
SCHD,2019-08-31,0.15097387207457055,-0.08681304233062237,0.13883413338071615,0.13853952729515662,0.03656918560973666,0.5149990000000001,0.611999,0
SCHD,2019-09-30,0.15307493076916234,-0.08681304233062237,0.16609905951304893,0.20579827347450763,0.03794517283177625,0.5546660000000001,0.630999,0
SCHD,2019-10-31,0.15056870348254311,-0.08681304233062237,0.09489721640207227,0.2057982734745074,0.037439418175151576,0.554666,0.630999,0
SCHD,2019-11-30,0.10041190361256662,-0.08681304233062237,0.11278454810792149,0.20579827347450763,0.03640982293106705,0.5546660000000001,0.630999,0
SCHD,2019-12-31,0.08491244849705057,-0.08681304233062237,0.0955295995065073,0.19791707899391464,0.03690165429291851,0.574999,0.676333,0
SCHD,2020-01-31,0.08504552469793118,-0.07103945536461231,0.12739665132037215,0.19791707899391464,0.037563169439301325,0.574999,0.676333,0
SCHD,2020-02-29,0.15809084009249014,-0.12989191794518518,0.005855661328668216,0.19791707899391464,0.04143745888326513,0.574999,0.676333,0
SCHD,2020-03-31,0.5583805313758965,-0.3336706038817209,-0.14174625534477392,0.18627487504877482,0.04947895008205058,0.6049990000000001,0.696667,0
SCHD,2020-04-30,0.5986291983406599,-0.3336706038817209,-0.014346470718912152,0.1862748750487746,0.04394003890432816,0.6049990000000001,0.6966669999999999,0
SCHD,2020-05-31,0.5841156476708732,-0.3336706038817209,-0.024320488099046855,0.18627487504877482,0.04237554301747231,0.6049990000000001,0.696667,0
SCHD,2020-06-30,0.309108383466926,-0.3336706038817209,-0.029131971529624767,0.1883498802910295,0.043139396093393026,0.611999,0.7293339999999999,0
SCHD,2020-07-31,0.25369128437930505,-0.3336706038817209,-0.018073121116648605,0.1883498802910295,0.04097014736644795,0.611999,0.7293339999999999,0
SCHD,2020-08-31,0.22163102635164325,-0.3336706038817209,0.015453063186930072,0.1883498802910295,0.038974583150084105,0.611999,0.7293339999999999,0
SCHD,2020-09-30,0.17861186595168552,-0.3336706038817209,-0.03785191420688261,0.137619756754515,0.04121347798710171,0.630999,0.7440010000000001,0
SCHD,2020-10-31,0.19411128183612225,-0.3276595169532658,-0.023467238476607033,0.1376197567545152,0.04105757187189772,0.630999,0.744001,0
SCHD,2020-11-30,0.23483850796014616,-0.10703678818539908,0.4743480606697643,0.137619756754515,0.03627992454087404,0.630999,0.7440010000000001,0
SCHD,2020-12-31,0.20965755929943355,-0.10703678818539908,0.34751692299838566,0.17623334997104334,0.03773430627514471,0.676333,0.7500009999999999,0
SCHD,2021-01-31,0.19853506912671745,-0.10703678818539908,0.29484348323217624,0.17623334997104334,0.0380786309542615,0.676333,0.7500009999999999,0
SCHD,2021-02-28,0.14673219270001514,-0.0764879002621428,0.2928258859630992,0.17623334997104334,0.035903842290647824,0.676333,0.7500009999999999,0
SCHD,2021-03-31,0.1650814926148851,-0.0764879002621428,0.4031705197184092,0.15151760581422447,0.03394799478103722,0.696667,0.7550009999999999,0
SCHD,2021-04-30,0.14546703901871497,-0.0764879002621428,0.3383230506795716,0.15151760581422424,0.03321466048873419,0.6966669999999999,0.7550009999999999,0
SCHD,2021-05-31,0.13643169680340062,-0.0688192895312052,0.37924770427942756,0.15151760581422447,0.032178458966301324,0.696667,0.7550009999999999,0
SCHD,2021-06-30,0.11830810139237322,-0.0669166217888405,0.31825008266865074,0.1917241694839371,0.0340254858697368,0.7293339999999999,0.8096679999999999,0
SCHD,2021-07-31,0.12433217145661572,-0.047392156219254966,0.23922572844466417,0.1917241694839371,0.03380642548324408,0.7293339999999999,0.8096679999999999,0
SCHD,2021-08-31,0.11677407212400423,-0.047392156219254966,0.2289945456633462,0.1917241694839371,0.033114630635979615,0.7293339999999999,0.8096679999999999,0
SCHD,2021-09-30,0.12043366972302967,-0.049916820944379436,0.14488716090465648,0.17908427747112143,0.0350753534785783,0.7440010000000001,0.8263339999999999,0
SCHD,2021-10-31,0.11443964308038071,-0.049916820944379436,0.17633044156974664,0.1790842774711212,0.03359559521864696,0.744001,0.826334,0
SCHD,2021-11-30,0.12270569211637461,-0.049916820944379436,0.07437685256982896,0.17908427747112143,0.03429918393204297,0.7440010000000001,0.8263339999999999,0
SCHD,2021-12-31,0.11520634934107002,-0.049916820944379436,0.10508745388442864,0.10892267566420677,0.03221877532404441,0.7500009999999999,0.854,0
SCHD,2022-01-31,0.12107914072746184,-0.059067615990298195,0.05513770471316137,0.10892267566420677,0.03312443779804528,0.7500009999999999,0.854,0
SCHD,2022-02-28,0.13994282081338616,-0.0829874160384223,0.03365359472075258,0.10892267566420677,0.03377747799084335,0.7500009999999999,0.854,0
SCHD,2022-03-31,0.15752311915763487,-0.0829874160384223,0.08687208375066069,0.08373297429044269,0.033014457518313216,0.7550009999999999,0.880333,0
SCHD,2022-04-30,0.17239927656165435,-0.0829874160384223,-0.009921544012727157,0.08373297429044291,0.034432980629609033,0.7550009999999999,0.880333,0
SCHD,2022-05-31,0.1891391803707698,-0.08605906624193949,0.05696607857158842,0.08373297429044269,0.033140484284226654,0.7550009999999999,0.880333,0
SCHD,2022-06-30,0.2137553802201038,-0.1363011537904768,-0.04374508455564552,0.11014706567909904,0.03861192698557539,0.8096679999999999,0.8673330000000001,0
SCHD,2022-07-31,0.20537066258754322,-0.1363011537904768,-0.03807462414475016,0.11014706567909904,0.037159377554679095,0.8096679999999999,0.8673330000000001,0
SCHD,2022-08-31,0.1827433140900032,-0.1363011537904768,-0.0637949075688874,0.11014706567909904,0.03820127514058005,0.8096679999999999,0.8673330000000001,0
SCHD,2022-09-30,0.1742828494868073,-0.15636266130053955,-0.15629306161738932,0.11066248566870174,0.04211021009489539,0.8263339999999999,0.873333,0
SCHD,2022-10-31,0.21862730162076058,-0.15636266130053955,-0.030211176670764672,0.11066248566870196,0.03786384358009647,0.826334,0.873333,0
SCHD,2022-11-30,0.23005016008984838,-0.15636266130053955,0.027921898602996986,0.11066248566870174,0.035441288175237125,0.8263339999999999,0.873333,0
SCHD,2022-12-31,0.200409150451162,-0.15636266130053955,-0.011217796798379753,0.13866514844646893,0.03792093434118868,0.854,0.886333,0
SCHD,2023-01-31,0.17294374727084447,-0.14442012801551996,0.06590431308097267,0.13866514844646893,0.037148844967512536,0.854,0.886333,0
SCHD,2023-02-28,0.1417131076716371,-0.1391895312182969,0.08613762176803785,0.13866514844646893,0.03842451358969245,0.854,0.886333,0
SCHD,2023-03-31,0.15267386782719408,-0.1391895312182969,0.05438607448452837,0.16600242913585572,0.04002874379664566,0.880333,0.891,0
SCHD,2023-04-30,0.14125878925856428,-0.1391895312182969,-0.043031194241835435,0.16600242913585572,0.04035417996983238,0.880333,0.891,0
SCHD,2023-05-31,0.1484519566489978,-0.10952631644284383,0.0037800904922711265,0.16600242913585572,0.042082247042399996,0.880333,0.891,0
SCHD,2023-06-30,0.12827262486534732,-0.10952631644284383,0.07999376185313345,0.07122054965739077,0.03936716122785658,0.8673330000000001,0.944,0
SCHD,2023-07-31,0.11466452539090746,-0.10952631644284383,0.020173227512106262,0.07122054965739077,0.03778540592280542,0.8673330000000001,0.944,0
SCHD,2023-08-31,0.09777110292651528,-0.1060392424121549,0.016956304593951366,0.07122054965739077,0.03835829740255917,0.8673330000000001,0.944,0
SCHD,2023-09-30,0.09467987371196719,-0.1060392424121549,-0.05849166147613494,0.05687651724363296,0.040318588669272105,0.873333,0.9773339999999999,0
SCHD,2023-10-31,0.11090473510305615,-0.10782293488583461,-0.08946116902951873,0.05687651724363274,0.041918060026541755,0.873333,0.9773339999999999,0
SCHD,2023-11-30,0.12984767351763724,-0.10782293488583461,0.03798834350119207,0.05687651724363296,0.03943251754344718,0.873333,0.9773339999999999,0
SCHD,2023-12-31,0.13302743834263694,-0.10782293488583461,0.0592492440154746,0.03786065573770503,0.037645926987631605,0.886333,0.9950009999999999,0
SCHD,2024-01-31,0.11218473374133456,-0.10782293488583461,0.11112116820574669,0.03786065573770503,0.037591615598359863,0.886333,0.9950009999999999,0
SCHD,2024-02-29,0.10404404142787328,-0.10782293488583461,0.09959155208721948,0.03786065573770503,0.03691376416577784,0.886333,0.9950009999999999,0
SCHD,2024-03-31,0.09700721890198366,-0.10782293488583461,0.12267658182626917,0.012117005723970342,0.03545593599632766,0.891,1.040334,0
SCHD,2024-04-30,0.1079263224823876,-0.09599407398875603,0.07783726135719315,0.012117005723970342,0.037132253573678664,0.891,1.040334,0
SCHD,2024-05-31,0.11727370512633555,-0.08310080643956097,0.09637112872076825,0.012117005723970342,0.03638554388037604,0.891,1.040334,0
SCHD,2024-06-30,0.11193896026330463,-0.06341887944999447,0.12010574639932492,0.08839396171943159,0.038543001763034705,0.944,1.0256669999999999,0
SCHD,2024-07-31,0.11202490205479765,-0.05977923444909261,0.1943850350983478,0.08839396171943159,0.0362933416284871,0.944,1.0256669999999999,0
SCHD,2024-08-31,0.12179311063899351,-0.05977923444909261,0.13952408521443194,0.08839396171943159,0.035456100097342964,0.944,1.0256669999999999,0
SCHD,2024-09-30,0.1282076124801227,-0.05977923444909261,0.15431279471694137,0.11908515995616775,0.03638228157168375,0.9773339999999999,1.034,0
SCHD,2024-10-31,0.10230311749309448,-0.05977923444909261,0.13065411794570148,0.11908515995616775,0.0363135473143518,0.9773339999999999,1.034,0
SCHD,2024-11-30,0.10553984334424114,-0.05977923444909261,0.15642848653408326,0.11908515995616775,0.03471491393513815,0.9773339999999999,1.034,0
SCHD,2024-12-31,0.11899241094861374,-0.07954110320916374,0.11264609120802538,0.12260403257015118,0.0378484311780761,0.9950009999999999,1.0470000000000002,0
VYM,2016-03-31,0.166630984795626,-0.11465158654551177,0.02946196421538394,3.6861471861471857,0.04206296900465216,2.165,2.2880000000000003,0
VYM,2016-04-30,0.1156504641302983,-0.10829403121366876,0.044363590759175286,3.6861471861471857,0.04176052663102775,2.165,2.288,0
VYM,2016-05-31,0.09286517228844711,-0.09855819532951193,0.11963820130266845,3.6861471861471857,0.04118603870622219,2.165,2.2880000000000003,0
VYM,2016-06-30,0.12582749565344228,-0.09855819532951193,0.10103120466784854,1.1360078277886494,0.04064274329044657,2.183,2.306,0
VYM,2016-07-31,0.12139330286655511,-0.09606361450848544,0.11650641589317456,1.1360078277886494,0.0397091911739705,2.183,2.306,0
VYM,2016-08-31,0.11277695897955177,-0.09304044828246705,0.13186584992526407,1.1360078277886494,0.03982900473485046,2.183,2.306,0
VYM,2016-09-30,0.09701392596130794,-0.045352975777760096,0.18164813012920988,0.37935483870967723,0.03916756138225049,2.138,2.425,0
VYM,2016-10-31,0.0938992235010087,-0.045352975777760096,0.1149412305840889,0.37935483870967723,0.039673513154298574,2.138,2.4250000000000003,0
VYM,2016-11-30,0.10830233162693911,-0.045352975777760096,0.0937910688183301,0.37935483870967723,0.03806475622926933,2.138,2.425,0
VYM,2016-12-31,0.08207023672786727,-0.045352975777760096,0.10727086713041145,0.02652396463471396,0.038143828880414093,2.2060000000000004,2.401,0
VYM,2017-01-31,0.08127012321995687,-0.045352975777760096,0.12775894057634396,0.026523964634713737,0.03815893059648694,2.206,2.401,0
VYM,2017-02-28,0.06677163648775662,-0.045352975777760096,0.13670025472740344,0.02652396463471396,0.036840769158290924,2.2060000000000004,2.401,0
VYM,2017-03-31,0.06588702910790259,-0.04425553071902444,0.08250758010234627,0.056812933025404355,0.03832647355057818,2.2880000000000003,2.449,0
VYM,2017-04-30,0.06767835780941837,-0.04165502307485425,0.08969109069497927,0.05681293302540413,0.03835611555050097,2.288,2.4490000000000003,0
VYM,2017-05-31,0.06696431124816195,-0.03423040441715497,0.11044202395354819,0.056812933025404355,0.038218195755434586,2.2880000000000003,2.449,0
VYM,2017-06-30,0.06680728145008366,-0.03143907788335898,0.12922980448359844,0.056344480073293735,0.03808646950251971,2.306,2.483,0
VYM,2017-07-31,0.06332251972395085,-0.03143907788335898,0.10954133179154679,0.056344480073293735,0.03748221321277266,2.306,2.4829999999999997,0
VYM,2017-08-31,0.06489434860842698,-0.03143907788335898,0.055309324536183535,0.056344480073293735,0.037548419837085054,2.306,2.483,0
VYM,2017-09-30,0.06057954170640545,-0.03143907788335898,0.09715827731708937,0.13423760523854056,0.0383286978482301,2.425,2.553,0
VYM,2017-10-31,0.06314721953540162,-0.03143907788335898,0.08535299096118076,0.13423760523854078,0.037673474806091296,2.4250000000000003,2.553,0
VYM,2017-11-30,0.053685522483325185,-0.022951782570504897,0.10387089734966537,0.13423760523854056,0.03655225495554787,2.425,2.553,0
VYM,2017-12-31,0.05595737293327147,-0.020894452867219027,0.13884350376617305,0.0883952855847685,0.035660386308166536,2.401,2.649,0
VYM,2018-01-31,0.07290843526113358,-0.019359950868735987,0.1848877865690537,0.08839528558476872,0.034252364222120635,2.401,2.649,0
VYM,2018-02-28,0.16136320782769192,-0.10185910474409354,0.09231011591086125,0.0883952855847685,0.03595005939054946,2.401,2.649,0
VYM,2018-03-31,0.1910506865267717,-0.10966880050531602,0.07005333050509632,0.0703671328671327,0.03747422477133677,2.449,2.693,0
VYM,2018-04-30,0.20501652391888353,-0.10966880050531602,0.06486218858239856,0.07036713286713314,0.03742431265635226,2.4490000000000003,2.693,0
VYM,2018-05-31,0.15304372739062982,-0.10966880050531602,0.056964439245356546,0.0703671328671327,0.036835646592056376,2.449,2.693,0
VYM,2018-06-30,0.10508797146960133,-0.10966880050531602,0.03087660285709304,0.07675628794449274,0.03745548277028423,2.483,2.688,0
VYM,2018-07-31,0.08076606630130591,-0.10966880050531602,0.06892847730487817,0.07675628794449252,0.03598239995382956,2.4829999999999997,2.688,0
VYM,2018-08-31,0.07126919564767152,-0.10966880050531602,0.03356817277419877,0.07675628794449274,0.03558720770153491,2.483,2.688,0
VYM,2018-09-30,0.06843155022810235,-0.10966880050531602,0.01297399607309302,0.052783505154639254,0.03644485869709289,2.553,2.802,0
VYM,2018-10-31,0.12162346013975009,-0.08187232979077819,-0.01053598256330901,0.05278350515463903,0.0381213421510448,2.553,2.802,0
VYM,2018-11-30,0.13971372874244722,-0.08187232979077819,0.04145860904560417,0.052783505154639254,0.036812598624775685,2.553,2.802,0
VYM,2018-12-31,0.19386207520025903,-0.16051585548223757,-0.05144678039036288,0.10329029571012094,0.04182051048259782,2.649,2.842,0
VYM,2019-01-31,0.1855851757407917,-0.16051585548223757,0.000629518058603562,0.10329029571012094,0.0394148833785782,2.649,2.842,0
VYM,2019-02-28,0.17538859147943817,-0.16051585548223757,0.037623384084087386,0.10329029571012094,0.037982778049501155,2.649,2.842,0
VYM,2019-03-31,0.11465771364357895,-0.16051585548223757,0.033168650961632906,0.09963250306247451,0.03841258117229377,2.693,2.7439999999999998,0
VYM,2019-04-30,0.08298677620789223,-0.16051585548223757,0.039968194924394185,0.09963250306247429,0.03735294184253064,2.693,2.7439999999999998,0
VYM,2019-05-31,0.10523720078049477,-0.16051585548223757,-0.03884160235750267,0.09963250306247451,0.03986939782764201,2.693,2.7439999999999998,0
VYM,2019-06-30,0.10522289424048824,-0.14184733787164905,0.054204758894315086,0.08256141763995162,0.03731595883654194,2.688,2.9559999999999995,0
VYM,2019-07-31,0.10675540601951161,-0.14184733787164905,0.05757300022976075,0.08256141763995184,0.037048835856454056,2.688,2.9560000000000004,0
VYM,2019-08-31,0.13560103976077612,-0.06907353956407258,0.10449422485989701,0.08256141763995162,0.03784435245965736,2.688,2.9559999999999995,0
VYM,2019-09-30,0.13564656068948946,-0.06311748163316055,0.1302356778030047,0.09753231492361936,0.037970241542697215,2.802,2.875,0
VYM,2019-10-31,0.1369438342064232,-0.06311748163316055,0.07646823127627345,0.09753231492361936,0.037576393760904804,2.802,2.875,0
VYM,2019-11-30,0.08643601164629867,-0.06311748163316055,0.08351472774589808,0.09753231492361936,0.03671642424902851,2.802,2.875,0
VYM,2019-12-31,0.07387697954022558,-0.06311748163316055,0.0952175179290311,0.0728576821442053,0.03616494377349284,2.842,2.906,0
VYM,2020-01-31,0.07959315374636612,-0.0596278781252626,0.09280717058565946,0.0728576821442053,0.03709519643175452,2.842,2.906,0
VYM,2020-02-29,0.15213654813790414,-0.1295632743161934,-0.024149886585541402,0.0728576821442053,0.04107900372009254,2.842,2.906,0
VYM,2020-03-31,0.5639915074038868,-0.35205706644412493,-0.1805083785550755,0.01893798737467489,0.04591664797419814,2.7439999999999998,3.008,0
VYM,2020-04-30,0.6135002399227883,-0.35205706644412493,-0.07294124516784561,0.01893798737467489,0.04164340176224715,2.7439999999999998,3.0080000000000005,0
VYM,2020-05-31,0.602711727838841,-0.35205706644412493,-0.08089643853830086,0.01893798737467489,0.04049616286849309,2.7439999999999998,3.008,0
VYM,2020-06-30,0.3211219343197715,-0.35205706644412493,-0.08580327064211901,0.09970238095238071,0.043960407489074246,2.9559999999999995,2.923,1
VYM,2020-07-31,0.24759759599033757,-0.35205706644412493,-0.08863518370356627,0.09970238095238093,0.04265026097150862,2.9560000000000004,2.923,1
VYM,2020-08-31,0.20430612071438656,-0.35205706644412493,-0.0818567168810288,0.09970238095238071,0.04133190940769152,2.9559999999999995,2.923,1
VYM,2020-09-30,0.15063159332619694,-0.35205706644412493,-0.12341160401968898,0.02605281941470383,0.041264365059628404,2.875,2.967,0
VYM,2020-10-31,0.16661641864679566,-0.34619379634351455,-0.12918828708284014,0.02605281941470383,0.0419854957332855,2.875,2.967,0
VYM,2020-11-30,0.20104264726590462,-0.10768421157810948,0.3379252622307396,0.02605281941470383,0.03740088688552201,2.875,2.967,0
VYM,2020-12-31,0.1808511934603179,-0.10768421157810948,0.23216922743943624,0.022519352568613593,0.0365607325138597,2.906,3.096,0
VYM,2021-01-31,0.17388819317918355,-0.10768421157810948,0.22452600661571132,0.022519352568613593,0.03676967569106908,2.906,3.096,0
VYM,2021-02-28,0.13675839027158598,-0.06948239208944273,0.19555042327177508,0.022519352568613593,0.03516208289160933,2.906,3.096,0
VYM,2021-03-31,0.14920953081756214,-0.06948239208944273,0.26959625627424755,0.09620991253644329,0.03403363132197189,3.008,3.102,0
VYM,2021-04-30,0.12454555273266348,-0.06948239208944273,0.26870962936304577,0.09620991253644351,0.03318665047840882,3.0080000000000005,3.102,0
VYM,2021-05-31,0.11846391357266067,-0.06948239208944273,0.31089544495718613,0.09620991253644329,0.03221102395733482,3.008,3.102,0
VYM,2021-06-30,0.1144818957123466,-0.06151144819564158,0.2752640654427225,-0.011163734776725165,0.03167654628882909,2.923,3.198,0
VYM,2021-07-31,0.12465269542309297,-0.048911734282932606,0.20558564608090113,-0.011163734776725387,0.03150215078846347,2.923,3.198,0
VYM,2021-08-31,0.11866487999651426,-0.048911734282932606,0.1980627260518013,-0.011163734776725165,0.03085775903104031,2.923,3.198,0
VYM,2021-09-30,0.11980449995404546,-0.0491328851334607,0.11025331299231067,0.03200000000000003,0.03236232834300135,2.967,3.2159999999999997,0
VYM,2021-10-31,0.11312406660085432,-0.0491328851334607,0.1534080872508976,0.03200000000000003,0.03084329081181673,2.967,3.2159999999999997,0
VYM,2021-11-30,0.12670222287572808,-0.0491328851334607,0.07466718413205409,0.03200000000000003,0.031574121489171825,2.967,3.2159999999999997,0
VYM,2021-12-31,0.12364049799610732,-0.0491328851334607,0.11215306808488612,0.06538196834136278,0.03086481903188562,3.096,3.2520000000000002,0
VYM,2022-01-31,0.12522737249545182,-0.0491328851334607,0.07869471808205475,0.06538196834136278,0.03102811309035865,3.096,3.2520000000000002,0
VYM,2022-02-28,0.1354692505667214,-0.06755961739114191,0.058529430730553056,0.06538196834136278,0.03149121727927259,3.096,3.2520000000000002,0
VYM,2022-03-31,0.1444112947275381,-0.06755961739114191,0.12096585298545648,0.03125,0.03070381433505986,3.102,3.307,0
VYM,2022-04-30,0.16539385999087197,-0.06755961739114191,0.01407416881839918,0.031249999999999778,0.03205154667294372,3.102,3.307,0
VYM,2022-05-31,0.18682712727376144,-0.07934015040691433,0.07766805915449826,0.03125,0.030963106425845332,3.102,3.307,0
VYM,2022-06-30,0.2170036166882686,-0.13415379611579514,-0.02597369773728031,0.09408142319534729,0.03463905028926458,3.198,3.3360000000000003,0
VYM,2022-07-31,0.20971182636360441,-0.13415379611579514,-0.016496622821228213,0.09408142319534729,0.03311516298721075,3.198,3.3360000000000003,0
VYM,2022-08-31,0.18399951718935337,-0.13415379611579514,-0.033993619072058445,0.09408142319534729,0.0339480641132474,3.198,3.3360000000000003,0
VYM,2022-09-30,0.17157186812216624,-0.15845012691748694,-0.14260374664143138,0.08392315470171874,0.037059722741058614,3.2159999999999997,3.354,0
VYM,2022-10-31,0.214579129817463,-0.15845012691748694,-0.025720650120192645,0.08392315470171874,0.03302240394281316,3.2159999999999997,3.354,0
VYM,2022-11-30,0.2222991756617679,-0.15845012691748694,0.030971951738849812,0.08392315470171874,0.031075792183699522,3.2159999999999997,3.354,0
VYM,2022-12-31,0.1865611702528548,-0.15845012691748694,-0.013301850590991093,0.050387596899224896,0.03256154657783262,3.2520000000000002,3.479,0
VYM,2023-01-31,0.15920429415352758,-0.14021423368111707,0.07687930992499958,0.050387596899224896,0.03180901967930845,3.2520000000000002,3.479,0
VYM,2023-02-28,0.1328278205726923,-0.13318685609789038,0.0975390564187224,0.050387596899224896,0.032966735586136074,3.2520000000000002,3.479,0
VYM,2023-03-31,0.14812480727007696,-0.13318685609789038,0.06636960621777743,0.06608639587362997,0.03372293679635951,3.307,3.418,0
VYM,2023-04-30,0.1380732646276698,-0.13318685609789038,-0.007842484435652497,0.06608639587362997,0.033299981554432055,3.307,3.4180000000000006,0
VYM,2023-05-31,0.14399424671677405,-0.09460953920966786,0.008103173872354263,0.06608639587362997,0.03510033613976159,3.307,3.418,0
